valid_time,latitude,longitude,number,expver,msl
2020-01-09 15:00:00,-43.75,172.75,0,0001,101769.19
2020-01-09 16:00:00,-43.5,172.75,0,0001,101759.0
2020-01-09 16:00:00,-43.75,172.75,0,0001,101764.25
2020-01-09 17:00:00,-43.5,172.75,0,0001,101775.0
2020-01-09 17:00:00,-43.75,172.75,0,0001,101780.125
2020-01-09 18:00:00,-43.5,172.75,0,0001,101850.06
2020-01-09 18:00:00,-43.75,172.75,0,0001,101850.19
2020-01-09 19:00:00,-43.5,172.75,0,0001,101888.0
2020-01-09 19:00:00,-43.75,172.75,0,0001,101885.625
2020-01-09 20:00:00,-43.5,172.75,0,0001,101904.19
2020-01-09 20:00:00,-43.75,172.75,0,0001,101898.19
2020-01-09 21:00:00,-43.5,172.75,0,0001,101879.44
2020-01-09 21:00:00,-43.75,172.75,0,0001,101868.06
2020-01-09 22:00:00,-43.5,172.75,0,0001,101888.5
2020-01-09 22:00:00,-43.75,172.75,0,0001,101870.0
2020-01-09 23:00:00,-43.5,172.75,0,0001,101860.94
2020-01-09 23:00:00,-43.75,172.75,0,0001,101846.44
2020-01-10 00:00:00,-43.5,172.75,0,0001,101815.69
